1,100,100710,20251007,2,1EJ,1,3,0,,,0,,0,,,,,20251007,2,,
1,100,100710,20251007,2,1EK,1,3,0,,,0,,0,,,,,20251007,2,,
1,100,100710,20251007,2,1EN,1,2,0,,,0,,0,,,,,20251007,2,,
1,100,100710,20251007,2,1EO,1,1,0,,,0,,0,,,,,20251007,2,,
1,100,100710,20251007,2,1EP,1,1,0,,,0,,0,,,,,20251007,2,,
1,100,100710,20251007,3,19A,1,1,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251007,3,1E0,1,7,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251007,3,1E1,1,7,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251007,3,1E2,1,9,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251007,3,1E6,1,1,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251007,3,1EJ,1,3,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251007,3,1EK,1,3,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251007,3,1EN,1,2,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251007,3,1EO,1,1,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251007,3,1EP,1,1,0,,,0,,0,,,,,20251007,3,,
1,100,100710,20251008,1,1E0,1,7,0,,,0,,0,,,,,20251008,1,,
1,100,100710,20251008,1,1E1,1,7,0,,,0,,0,,,,,20251008,1,,
1,100,100710,20251008,1,1E2,1,9,0,,,0,,0,,,,,20251008,1,,
1,100,100710,20251008,1,1E6,1,1,0,,,0,,0,,,,,20251008,1,,
1,100,100710,20251008,1,1EJ,1,3,0,,,0,,0,,,,,20251008,1,,
1,100,100710,20251008,1,1EK,1,3,0,,,0,,0,,,,,20251008,1,,
1,100,100710,20251008,1,1EN,1,2,0,,,0,,0,,,,,20251008,1,,
1,100,100710,20251008,1,1EO,1,1,0,,,0,,0,,,,,20251008,1,,
1,100,100710,20251008,1,1EP,1,1,0,,,0,,0,,,,,20251008,1,,
1,100,100710,20251008,2,19F,1,8,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,2,1E0,1,7,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,2,1E1,1,7,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,2,1E2,1,21,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,2,1E6,1,1,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,2,1EJ,1,3,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,2,1EK,1,3,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,2,1EN,1,2,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,2,1EO,1,1,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,2,1EP,1,1,0,,,0,,0,,,,,20251008,2,,
1,100,100710,20251008,3,19A,1,1,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251008,3,1E0,1,7,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251008,3,1E1,1,7,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251008,3,1E2,1,9,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251008,3,1E6,1,1,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251008,3,1EJ,1,3,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251008,3,1EK,1,3,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251008,3,1EN,1,2,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251008,3,1EO,1,1,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251008,3,1EP,1,1,0,,,0,,0,,,,,20251008,3,,
1,100,100710,20251009,1,1E0,1,7,0,,,0,,0,,,,,20251009,1,,
1,100,100710,20251009,1,1E1,1,7,0,,,0,,0,,,,,20251009,1,,
1,100,100710,20251009,1,1E2,1,9,0,,,0,,0,,,,,20251009,1,,
1,100,100710,20251009,1,1E6,1,1,0,,,0,,0,,,,,20251009,1,,
1,100,100710,20251009,1,1EJ,1,3,0,,,0,,0,,,,,20251009,1,,
1,100,100710,20251009,1,1EK,1,3,0,,,0,,0,,,,,20251009,1,,
1,100,100710,20251009,1,1EN,1,2,0,,,0,,0,,,,,20251009,1,,
1,100,100710,20251009,1,1EO,1,1,0,,,0,,0,,,,,20251009,1,,
1,100,100710,20251009,1,1EP,1,1,0,,,0,,0,,,,,20251009,1,,
1,100,100710,20251009,2,19A,1,1,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,2,1E0,1,7,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,2,1E1,1,7,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,2,1E2,1,24,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,2,1E6,1,1,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,2,1EJ,1,3,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,2,1EK,1,3,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,2,1EN,1,2,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,2,1EO,1,1,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,2,1EP,1,1,0,,,0,,0,,,,,20251009,2,,
1,100,100710,20251009,3,1E0,1,7,0,,,0,,0,,,,,20251009,3,,
1,100,100710,20251009,3,1E1,1,7,0,,,0,,0,,,,,20251009,3,,
1,100,100710,20251009,3,1E2,1,9,0,,,0,,0,,,,,20251009,3,,
1,100,100710,20251009,3,1E6,1,1,0,,,0,,0,,,,,20251009,3,,
1,100,100710,20251009,3,1EJ,1,3,0,,,0,,0,,,,,20251009,3,,
1,100,100710,20251009,3,1EK,1,3,0,,,0,,0,,,,,20251009,3,,
1,100,100710,20251009,3,1EN,1,2,0,,,0,,0,,,,,20251009,3,,
1,100,100710,20251009,3,1EO,1,1,0,,,0,,0,,,,,20251009,3,,
1,100,100710,20251009,3,1EP,1,1,0,,,0,,0,,,,,20251009,3,,
1,100,100710,20251010,1,1E0,1,7,0,,,0,,0,,,,,20251010,1,,
1,100,100710,20251010,1,1E1,1,7,0,,,0,,0,,,,,20251010,1,,
1,100,100710,20251010,1,1E2,1,9,0,,,0,,0,,,,,20251010,1,,
1,100,100710,20251010,1,1E6,1,1,0,,,0,,0,,,,,20251010,1,,
1,100,100710,20251010,1,1EJ,1,3,0,,,0,,0,,,,,20251010,1,,
1,100,100710,20251010,1,1EK,1,3,0,,,0,,0,,,,,20251010,1,,
1,100,100710,20251010,1,1EN,1,2,0,,,0,,0,,,,,20251010,1,,
1,100,100710,20251010,1,1EO,1,1,0,,,0,,0,,,,,20251010,1,,
1,100,100710,20251010,1,1EP,1,1,0,,,0,,0,,,,,20251010,1,,
1,100,100710,20251010,2,19B,1,1,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,2,1E0,1,7,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,2,1E1,1,7,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,2,1E2,1,19,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,2,1E6,1,1,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,2,1EJ,1,3,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,2,1EK,1,3,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,2,1EN,1,2,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,2,1EO,1,1,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,2,1EP,1,1,0,,,0,,0,,,,,20251010,2,,
1,100,100710,20251010,3,19A,1,1,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251010,3,1E0,1,7,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251010,3,1E1,1,7,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251010,3,1E2,1,9,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251010,3,1E6,1,1,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251010,3,1EJ,1,3,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251010,3,1EK,1,3,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251010,3,1EN,1,2,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251010,3,1EO,1,1,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251010,3,1EP,1,1,0,,,0,,0,,,,,20251010,3,,
1,100,100710,20251011,1,1E0,1,7,0,,,0,,0,,,,,20251011,1,,
1,100,100710,20251011,1,1E1,1,7,0,,,0,,0,,,,,20251011,1,,
1,100,100710,20251011,1,1E2,1,9,0,,,0,,0,,,,,20251011,1,,
1,100,100710,20251011,1,1E6,1,1,0,,,0,,0,,,,,20251011,1,,
1,100,100710,20251011,1,1EJ,1,3,0,,,0,,0,,,,,20251011,1,,
1,100,100710,20251011,1,1EK,1,3,0,,,0,,0,,,,,20251011,1,,
1,100,100710,20251011,1,1EN,1,2,0,,,0,,0,,,,,20251011,1,,
